Date	Time	AI:2  Analog Input	MT2   Time
16-Mar-05	10:02:29	404.312	3264.075
16-Mar-05	10:02:29	474.663	3264.274
16-Mar-05	10:02:29	520.950	3264.514
16-Mar-05	10:02:29	536.162	3264.674
16-Mar-05	10:02:29	553.188	3264.874
16-Mar-05	10:02:30	566.175	3265.074
16-Mar-05	10:02:30	576.463	3265.274
16-Mar-05	10:02:30	585.200	3265.474
16-Mar-05	10:02:30	592.375	3265.674
16-Mar-05	10:02:30	598.375	3265.874
16-Mar-05	10:02:31	603.588	3266.074
16-Mar-05	10:02:31	607.963	3266.274
16-Mar-05	10:02:31	611.675	3266.474
16-Mar-05	10:02:31	614.912	3266.674
16-Mar-05	10:02:31	617.763	3266.874
16-Mar-05	10:02:32	620.138	3267.074
16-Mar-05	10:02:32	622.888	3267.314
16-Mar-05	10:02:32	624.075	3267.474
16-Mar-05	10:02:32	625.650	3267.674
16-Mar-05	10:02:32	626.937	3267.874
16-Mar-05	10:02:33	628.075	3268.074
16-Mar-05	10:02:33	629.013	3268.274
16-Mar-05	10:02:33	629.838	3268.474
16-Mar-05	10:02:33	630.487	3268.674
16-Mar-05	10:02:33	631.037	3268.875
16-Mar-05	10:02:34	631.463	3269.075
16-Mar-05	10:02:34	631.813	3269.275
16-Mar-05	10:02:34	632.050	3269.475
16-Mar-05	10:02:34	632.237	3269.675
16-Mar-05	10:02:34	632.350	3269.875
16-Mar-05	10:02:35	632.400	3270.115
16-Mar-05	10:02:35	632.400	3270.275
16-Mar-05	10:02:35	632.325	3270.475
16-Mar-05	10:02:35	632.237	3270.675
16-Mar-05	10:02:35	632.100	3270.874
16-Mar-05	10:02:36	631.925	3271.074
16-Mar-05	10:02:36	631.737	3271.274
16-Mar-05	10:02:36	631.513	3271.474
16-Mar-05	10:02:36	631.250	3271.674
16-Mar-05	10:02:36	630.987	3271.874
16-Mar-05	10:02:37	630.700	3272.074
16-Mar-05	10:02:37	630.400	3272.274
16-Mar-05	10:02:37	630.062	3272.474
16-Mar-05	10:02:37	629.763	3272.674
16-Mar-05	10:02:37	629.438	3272.874
16-Mar-05	10:02:38	629.075	3273.074
16-Mar-05	10:02:38	628.725	3273.274
16-Mar-05	10:02:38	628.350	3273.474
16-Mar-05	10:02:38	628.000	3273.674
16-Mar-05	10:02:38	627.650	3273.874
16-Mar-05	10:02:39	627.275	3274.074
16-Mar-05	10:02:39	626.875	3274.274
16-Mar-05	10:02:39	626.487	3274.474
16-Mar-05	10:02:39	626.100	3274.674
16-Mar-05	10:02:39	625.713	3274.874
16-Mar-05	10:02:40	625.312	3275.074
16-Mar-05	10:02:40	624.912	3275.274
16-Mar-05	10:02:40	624.513	3275.475
16-Mar-05	10:02:40	624.088	3275.675
16-Mar-05	10:02:40	623.687	3275.875
16-Mar-05	10:02:41	623.287	3276.075
16-Mar-05	10:02:41	622.875	3276.275
16-Mar-05	10:02:41	622.487	3276.475
16-Mar-05	10:02:41	622.075	3276.675
16-Mar-05	10:02:41	621.687	3276.875
16-Mar-05	10:02:42	621.338	3277.075
16-Mar-05	10:02:42	621.037	3277.275
16-Mar-05	10:02:42	620.750	3277.474
16-Mar-05	10:02:42	620.537	3277.674
16-Mar-05	10:02:42	620.375	3277.874
16-Mar-05	10:02:43	620.237	3278.074
16-Mar-05	10:02:43	620.162	3278.274
16-Mar-05	10:02:43	620.112	3278.474
16-Mar-05	10:02:43	620.088	3278.674
16-Mar-05	10:02:43	620.075	3278.874
16-Mar-05	10:02:44	620.075	3279.074
16-Mar-05	10:02:44	620.025	3279.274
16-Mar-05	10:02:44	619.975	3279.474
16-Mar-05	10:02:44	619.925	3279.674
16-Mar-05	10:02:44	619.862	3279.874
16-Mar-05	10:02:45	619.812	3280.074
16-Mar-05	10:02:45	619.737	3280.274
16-Mar-05	10:02:45	619.675	3280.474
16-Mar-05	10:02:45	619.600	3280.674
16-Mar-05	10:02:45	619.525	3280.874
16-Mar-05	10:02:46	619.475	3281.074
16-Mar-05	10:02:46	619.412	3281.274
16-Mar-05	10:02:46	619.362	3281.474
16-Mar-05	10:02:46	619.313	3281.674
16-Mar-05	10:02:46	619.250	3281.874
16-Mar-05	10:02:47	619.225	3282.075
16-Mar-05	10:02:47	619.150	3282.275
16-Mar-05	10:02:47	619.100	3282.475
16-Mar-05	10:02:47	619.075	3282.675
16-Mar-05	10:02:47	619.037	3282.875
16-Mar-05	10:02:48	619.013	3283.075
16-Mar-05	10:02:48	618.963	3283.275
16-Mar-05	10:02:48	618.912	3283.475
16-Mar-05	10:02:48	618.875	3283.675
16-Mar-05	10:02:48	618.825	3283.875
16-Mar-05	10:02:49	618.775	3284.074
16-Mar-05	10:02:49	618.725	3284.274
16-Mar-05	10:02:49	618.675	3284.474
16-Mar-05	10:02:49	618.638	3284.674
16-Mar-05	10:02:49	618.588	3284.874
16-Mar-05	10:02:50	618.537	3285.074
16-Mar-05	10:02:50	618.475	3285.274
16-Mar-05	10:02:50	618.425	3285.474
16-Mar-05	10:02:50	618.400	3285.674
16-Mar-05	10:02:50	618.350	3285.874
16-Mar-05	10:02:51	618.300	3286.074
16-Mar-05	10:02:51	618.263	3286.274
16-Mar-05	10:02:51	618.213	3286.474
16-Mar-05	10:02:51	618.162	3286.674
16-Mar-05	10:02:51	618.112	3286.874
16-Mar-05	10:02:52	618.062	3287.074
16-Mar-05	10:02:52	618.025	3287.274
16-Mar-05	10:02:52	617.975	3287.474
16-Mar-05	10:02:52	617.950	3287.674
16-Mar-05	10:02:52	617.900	3287.874
16-Mar-05	10:02:53	617.862	3288.074
16-Mar-05	10:02:53	617.812	3288.274
16-Mar-05	10:02:53	617.763	3288.474
16-Mar-05	10:02:53	617.713	3288.675
16-Mar-05	10:02:53	617.662	3288.875
16-Mar-05	10:02:54	617.625	3289.075
16-Mar-05	10:02:54	617.600	3289.275
16-Mar-05	10:02:54	617.550	3289.475
16-Mar-05	10:02:54	617.500	3289.675
16-Mar-05	10:02:54	617.463	3289.875
16-Mar-05	10:02:55	617.437	3290.075
16-Mar-05	10:02:55	617.388	3290.275
16-Mar-05	10:02:55	617.338	3290.475
16-Mar-05	10:02:55	617.287	3290.674
16-Mar-05	10:02:55	617.263	3290.874
16-Mar-05	10:02:56	617.225	3291.074
16-Mar-05	10:02:56	617.175	3291.274
16-Mar-05	10:02:56	617.125	3291.474
16-Mar-05	10:02:56	617.075	3291.674
16-Mar-05	10:02:56	617.062	3291.874
16-Mar-05	10:02:57	617.013	3292.074
16-Mar-05	10:02:57	616.963	3292.274
16-Mar-05	10:02:57	616.912	3292.474
16-Mar-05	10:02:57	616.862	3292.674
16-Mar-05	10:02:57	616.825	3292.874
16-Mar-05	10:02:58	616.775	3293.074
16-Mar-05	10:02:58	616.725	3293.274
16-Mar-05	10:02:58	616.675	3293.474
16-Mar-05	10:02:58	616.638	3293.674
16-Mar-05	10:02:58	616.612	3293.874
16-Mar-05	10:02:59	616.563	3294.074
16-Mar-05	10:02:59	616.513	3294.274
16-Mar-05	10:02:59	616.463	3294.474
16-Mar-05	10:02:59	616.425	3294.674
16-Mar-05	10:02:59	616.350	3294.874
16-Mar-05	10:03:00	616.325	3295.074
16-Mar-05	10:03:00	616.275	3295.275
16-Mar-05	10:03:00	616.213	3295.475
16-Mar-05	10:03:00	616.162	3295.675
16-Mar-05	10:03:00	616.112	3295.875
16-Mar-05	10:03:01	616.088	3296.075
16-Mar-05	10:03:01	616.025	3296.275
16-Mar-05	10:03:01	615.975	3296.475
16-Mar-05	10:03:01	615.925	3296.675
16-Mar-05	10:03:01	615.875	3296.875
16-Mar-05	10:03:02	615.838	3297.075
16-Mar-05	10:03:02	615.787	3297.274
16-Mar-05	10:03:02	615.737	3297.474
16-Mar-05	10:03:02	615.688	3297.674
16-Mar-05	10:03:02	615.650	3297.874
16-Mar-05	10:03:03	615.600	3298.074
16-Mar-05	10:03:03	615.525	3298.274
16-Mar-05	10:03:03	615.475	3298.474
16-Mar-05	10:03:03	615.437	3298.674
16-Mar-05	10:03:03	615.388	3298.874
16-Mar-05	10:03:04	615.312	3299.074
16-Mar-05	10:03:04	615.263	3299.274
16-Mar-05	10:03:04	615.200	3299.474
16-Mar-05	10:03:04	615.150	3299.674
16-Mar-05	10:03:04	615.100	3299.874
16-Mar-05	10:03:05	615.037	3300.074
16-Mar-05	10:03:05	614.987	3300.274
16-Mar-05	10:03:05	614.912	3300.474
16-Mar-05	10:03:05	614.862	3300.674
16-Mar-05	10:03:05	614.800	3300.874
16-Mar-05	10:03:06	614.750	3301.074
16-Mar-05	10:03:06	614.675	3301.274
16-Mar-05	10:03:06	614.638	3301.474
16-Mar-05	10:03:06	614.562	3301.674
16-Mar-05	10:03:06	614.513	3301.875
16-Mar-05	10:03:07	614.450	3302.075
16-Mar-05	10:03:07	614.375	3302.275
16-Mar-05	10:03:07	614.300	3302.475
16-Mar-05	10:03:07	614.250	3302.675
16-Mar-05	10:03:07	614.188	3302.875
16-Mar-05	10:03:08	614.112	3303.075
16-Mar-05	10:03:08	614.062	3303.275
16-Mar-05	10:03:08	614.000	3303.475
16-Mar-05	10:03:08	613.888	3303.675
16-Mar-05	10:03:08	613.838	3303.875
16-Mar-05	10:03:09	613.775	3304.074
16-Mar-05	10:03:09	613.700	3304.274
16-Mar-05	10:03:09	613.650	3304.474
16-Mar-05	10:03:09	613.588	3304.674
16-Mar-05	10:03:09	613.537	3304.874
16-Mar-05	10:03:10	613.463	3305.074
16-Mar-05	10:03:10	613.425	3305.274
16-Mar-05	10:03:10	613.350	3305.474
16-Mar-05	10:03:10	613.275	3305.674
16-Mar-05	10:03:10	613.213	3305.874
16-Mar-05	10:03:11	613.162	3306.074
16-Mar-05	10:03:11	613.088	3306.274
16-Mar-05	10:03:11	613.037	3306.474
16-Mar-05	10:03:11	612.975	3306.674
16-Mar-05	10:03:11	612.900	3306.874
16-Mar-05	10:03:12	612.825	3307.074
16-Mar-05	10:03:12	612.763	3307.274
16-Mar-05	10:03:12	612.713	3307.474
16-Mar-05	10:03:12	612.638	3307.674
16-Mar-05	10:03:12	612.575	3307.874
16-Mar-05	10:03:13	612.500	3308.074
16-Mar-05	10:03:13	612.437	3308.274
16-Mar-05	10:03:13	612.362	3308.474
16-Mar-05	10:03:13	612.287	3308.675
16-Mar-05	10:03:13	612.225	3308.875
16-Mar-05	10:03:14	612.150	3309.075
16-Mar-05	10:03:14	612.100	3309.275
16-Mar-05	10:03:14	612.037	3309.475
16-Mar-05	10:03:14	611.963	3309.675
16-Mar-05	10:03:14	611.888	3309.875
16-Mar-05	10:03:15	611.825	3310.075
16-Mar-05	10:03:15	611.750	3310.275
16-Mar-05	10:03:15	611.675	3310.475
16-Mar-05	10:03:15	611.612	3310.674
16-Mar-05	10:03:15	611.537	3310.874
16-Mar-05	10:03:16	611.487	3311.074
16-Mar-05	10:03:16	611.425	3311.274
16-Mar-05	10:03:16	611.350	3311.474
16-Mar-05	10:03:16	611.275	3311.674
16-Mar-05	10:03:16	611.213	3311.874
16-Mar-05	10:03:17	611.138	3312.074
16-Mar-05	10:03:17	611.063	3312.274
16-Mar-05	10:03:17	611.000	3312.474
16-Mar-05	10:03:17	610.925	3312.674
16-Mar-05	10:03:17	610.875	3312.874
16-Mar-05	10:03:18	610.787	3313.074
16-Mar-05	10:03:18	610.737	3313.274
16-Mar-05	10:03:18	610.662	3313.474
16-Mar-05	10:03:18	610.575	3313.674
16-Mar-05	10:03:18	610.500	3313.874
16-Mar-05	10:03:19	610.437	3314.074
16-Mar-05	10:03:19	610.362	3314.274
16-Mar-05	10:03:19	610.287	3314.474
16-Mar-05	10:03:19	610.225	3314.674
16-Mar-05	10:03:19	610.150	3314.874
16-Mar-05	10:03:20	610.075	3315.074
16-Mar-05	10:03:20	610.013	3315.275
16-Mar-05	10:03:20	609.938	3315.475
16-Mar-05	10:03:20	609.862	3315.675
16-Mar-05	10:03:20	609.800	3315.875
16-Mar-05	10:03:21	609.725	3316.075
16-Mar-05	10:03:21	609.662	3316.275
16-Mar-05	10:03:21	609.588	3316.475
16-Mar-05	10:03:21	609.513	3316.675
16-Mar-05	10:03:21	609.450	3316.875
16-Mar-05	10:03:22	609.375	3317.075
16-Mar-05	10:03:22	609.300	3317.274
16-Mar-05	10:03:22	609.237	3317.474
16-Mar-05	10:03:22	609.162	3317.674
16-Mar-05	10:03:22	609.088	3317.874
16-Mar-05	10:03:23	609.025	3318.074
16-Mar-05	10:03:23	608.950	3318.274
16-Mar-05	10:03:23	608.875	3318.474
16-Mar-05	10:03:23	608.787	3318.674
16-Mar-05	10:03:23	608.713	3318.874
16-Mar-05	10:03:24	608.675	3319.074
16-Mar-05	10:03:24	608.575	3319.274
16-Mar-05	10:03:24	608.500	3319.474
16-Mar-05	10:03:24	608.437	3319.674
16-Mar-05	10:03:24	608.362	3319.874
16-Mar-05	10:03:25	608.287	3320.074
16-Mar-05	10:03:25	608.200	3320.274
16-Mar-05	10:03:25	608.125	3320.474
16-Mar-05	10:03:25	608.062	3320.674
16-Mar-05	10:03:25	607.987	3320.874
16-Mar-05	10:03:26	607.900	3321.074
16-Mar-05	10:03:26	607.825	3321.274
16-Mar-05	10:03:26	607.750	3321.474
16-Mar-05	10:03:26	607.687	3321.674
16-Mar-05	10:03:26	607.612	3321.875
16-Mar-05	10:03:27	607.513	3322.075
16-Mar-05	10:03:27	607.450	3322.275
16-Mar-05	10:03:27	607.375	3322.475
16-Mar-05	10:03:27	607.287	3322.675
16-Mar-05	10:03:27	607.213	3322.875
16-Mar-05	10:03:28	607.138	3323.075
16-Mar-05	10:03:28	607.075	3323.275
16-Mar-05	10:03:28	606.975	3323.475
16-Mar-05	10:03:28	606.912	3323.675
16-Mar-05	10:03:28	606.838	3323.874
16-Mar-05	10:03:29	606.763	3324.074
16-Mar-05	10:03:29	606.675	3324.274
16-Mar-05	10:03:29	606.600	3324.474
16-Mar-05	10:03:29	606.525	3324.674
16-Mar-05	10:03:29	606.463	3324.874
16-Mar-05	10:03:30	606.362	3325.074
16-Mar-05	10:03:30	606.300	3325.274
16-Mar-05	10:03:30	606.225	3325.474
16-Mar-05	10:03:30	606.125	3325.674
16-Mar-05	10:03:30	606.062	3325.874
16-Mar-05	10:03:31	605.987	3326.074
16-Mar-05	10:03:31	605.900	3326.274
16-Mar-05	10:03:31	605.825	3326.474
16-Mar-05	10:03:31	605.725	3326.674
16-Mar-05	10:03:31	605.662	3326.874
16-Mar-05	10:03:32	605.562	3327.074
16-Mar-05	10:03:32	605.500	3327.274
16-Mar-05	10:03:32	605.425	3327.474
16-Mar-05	10:03:32	605.325	3327.674
16-Mar-05	10:03:32	605.237	3327.874
16-Mar-05	10:03:33	605.162	3328.074
16-Mar-05	10:03:33	605.075	3328.274
16-Mar-05	10:03:33	605.000	3328.475
16-Mar-05	10:03:33	604.937	3328.675
16-Mar-05	10:03:33	604.838	3328.875
16-Mar-05	10:03:34	604.763	3329.075
16-Mar-05	10:03:34	604.675	3329.275
16-Mar-05	10:03:34	604.600	3329.475
16-Mar-05	10:03:34	604.537	3329.675
16-Mar-05	10:03:34	604.438	3329.875
16-Mar-05	10:03:35	604.362	3330.075
16-Mar-05	10:03:35	604.275	3330.275
16-Mar-05	10:03:35	604.200	3330.474
16-Mar-05	10:03:35	604.112	3330.674
16-Mar-05	10:03:35	604.037	3330.874
16-Mar-05	10:03:36	603.950	3331.074
16-Mar-05	10:03:36	603.875	3331.274
16-Mar-05	10:03:36	603.775	3331.474
16-Mar-05	10:03:36	603.713	3331.674
16-Mar-05	10:03:36	603.612	3331.874
16-Mar-05	10:03:37	603.550	3332.074
16-Mar-05	10:03:37	603.450	3332.274
16-Mar-05	10:03:37	603.350	3332.474
16-Mar-05	10:03:37	603.287	3332.674
16-Mar-05	10:03:37	603.188	3332.874
16-Mar-05	10:03:38	603.125	3333.074
16-Mar-05	10:03:38	603.025	3333.274
16-Mar-05	10:03:38	602.937	3333.474
16-Mar-05	10:03:38	602.862	3333.674
16-Mar-05	10:03:38	602.763	3333.874
16-Mar-05	10:03:39	602.675	3334.074
16-Mar-05	10:03:39	602.600	3334.274
16-Mar-05	10:03:39	602.513	3334.474
16-Mar-05	10:03:39	602.412	3334.674
16-Mar-05	10:03:39	602.350	3334.874
16-Mar-05	10:03:40	602.250	3335.075
16-Mar-05	10:03:40	602.225	3335.275
16-Mar-05	10:03:40	602.088	3335.475
16-Mar-05	10:03:40	602.013	3335.675
16-Mar-05	10:03:40	601.925	3335.875
16-Mar-05	10:03:41	601.825	3336.075
16-Mar-05	10:03:41	601.737	3336.275
16-Mar-05	10:03:41	601.662	3336.475
16-Mar-05	10:03:41	601.575	3336.675
16-Mar-05	10:03:41	601.475	3336.875
16-Mar-05	10:03:42	601.388	3337.074
16-Mar-05	10:03:42	601.313	3337.274
16-Mar-05	10:03:42	601.213	3337.474
16-Mar-05	10:03:42	601.125	3337.674
16-Mar-05	10:03:42	601.050	3337.874
16-Mar-05	10:03:43	600.963	3338.074
16-Mar-05	10:03:43	600.862	3338.274
16-Mar-05	10:03:43	600.787	3338.474
16-Mar-05	10:03:43	600.700	3338.674
16-Mar-05	10:03:43	600.588	3338.874
16-Mar-05	10:03:44	600.513	3339.074
16-Mar-05	10:03:44	600.412	3339.274
16-Mar-05	10:03:44	600.325	3339.474
16-Mar-05	10:03:44	600.225	3339.674
16-Mar-05	10:03:44	600.162	3339.874
16-Mar-05	10:03:45	600.063	3340.074
16-Mar-05	10:03:45	599.950	3340.274
16-Mar-05	10:03:45	599.875	3340.474
16-Mar-05	10:03:45	599.787	3340.674
16-Mar-05	10:03:45	599.662	3340.874
16-Mar-05	10:03:46	599.600	3341.074
16-Mar-05	10:03:46	599.500	3341.274
16-Mar-05	10:03:46	599.412	3341.474
16-Mar-05	10:03:46	599.338	3341.675
16-Mar-05	10:03:46	599.213	3341.875
16-Mar-05	10:03:47	599.125	3342.075
16-Mar-05	10:03:47	599.050	3342.275
16-Mar-05	10:03:47	598.963	3342.475
16-Mar-05	10:03:47	598.862	3342.675
16-Mar-05	10:03:47	598.775	3342.875
16-Mar-05	10:03:48	598.675	3343.075
16-Mar-05	10:03:48	598.588	3343.275
16-Mar-05	10:03:48	598.487	3343.475
16-Mar-05	10:03:48	598.400	3343.674
16-Mar-05	10:03:48	598.275	3343.874
16-Mar-05	10:03:49	598.188	3344.074
16-Mar-05	10:03:49	598.088	3344.274
16-Mar-05	10:03:49	598.000	3344.474
16-Mar-05	10:03:49	597.875	3344.674
16-Mar-05	10:03:49	597.763	3344.874
16-Mar-05	10:03:50	597.600	3345.074
16-Mar-05	10:03:50	597.600	3345.274
16-Mar-05	10:03:50	597.625	3345.474
16-Mar-05	10:03:50	597.450	3345.674
16-Mar-05	10:03:50	597.362	3345.874
16-Mar-05	10:03:51	597.237	3346.074
16-Mar-05	10:03:51	597.150	3346.274
16-Mar-05	10:03:51	597.050	3346.474
16-Mar-05	10:03:51	596.963	3346.674
16-Mar-05	10:03:51	596.838	3346.874
16-Mar-05	10:03:52	596.750	3347.074
16-Mar-05	10:03:52	596.650	3347.274
16-Mar-05	10:03:52	596.537	3347.474
16-Mar-05	10:03:52	596.450	3347.674
16-Mar-05	10:03:52	596.350	3347.874
16-Mar-05	10:03:53	596.250	3348.074
16-Mar-05	10:03:53	596.138	3348.275
16-Mar-05	10:03:53	596.050	3348.475
16-Mar-05	10:03:53	595.950	3348.675
16-Mar-05	10:03:53	595.862	3348.875
16-Mar-05	10:03:54	595.763	3349.075
16-Mar-05	10:03:54	595.662	3349.275
16-Mar-05	10:03:54	595.550	3349.475
16-Mar-05	10:03:54	595.463	3349.675
16-Mar-05	10:03:54	595.362	3349.875
16-Mar-05	10:03:55	595.250	3350.075
16-Mar-05	10:03:55	595.150	3350.275
16-Mar-05	10:03:55	595.063	3350.474
16-Mar-05	10:03:55	594.937	3350.674
16-Mar-05	10:03:55	594.850	3350.874
16-Mar-05	10:03:56	594.750	3351.074
16-Mar-05	10:03:56	594.662	3351.274
16-Mar-05	10:03:56	594.562	3351.474
16-Mar-05	10:03:56	594.450	3351.674
16-Mar-05	10:03:56	594.350	3351.874
16-Mar-05	10:03:57	594.237	3352.074
16-Mar-05	10:03:57	594.138	3352.274
16-Mar-05	10:03:57	594.050	3352.474
16-Mar-05	10:03:57	593.925	3352.674
16-Mar-05	10:03:57	593.838	3352.874
16-Mar-05	10:03:58	593.737	3353.074
16-Mar-05	10:03:58	593.625	3353.274
16-Mar-05	10:03:58	593.500	3353.474
16-Mar-05	10:03:58	593.412	3353.674
16-Mar-05	10:03:58	593.287	3353.874
16-Mar-05	10:03:59	593.200	3354.074
16-Mar-05	10:03:59	593.088	3354.274
16-Mar-05	10:03:59	592.987	3354.474
16-Mar-05	10:03:59	592.875	3354.674
16-Mar-05	10:03:59	592.775	3354.874
16-Mar-05	10:04:00	592.662	3355.075
16-Mar-05	10:04:00	592.562	3355.275
16-Mar-05	10:04:00	592.475	3355.475
16-Mar-05	10:04:00	592.350	3355.675
16-Mar-05	10:04:00	592.263	3355.875
16-Mar-05	10:04:01	592.138	3356.075
16-Mar-05	10:04:01	592.025	3356.275
16-Mar-05	10:04:01	591.925	3356.475
16-Mar-05	10:04:01	591.812	3356.675
16-Mar-05	10:04:01	591.713	3356.875
16-Mar-05	10:04:02	591.625	3357.074
16-Mar-05	10:04:02	591.513	3357.274
16-Mar-05	10:04:02	591.388	3357.474
16-Mar-05	10:04:02	591.300	3357.674
16-Mar-05	10:04:02	591.175	3357.874
16-Mar-05	10:04:03	591.088	3358.074
16-Mar-05	10:04:03	590.963	3358.274
16-Mar-05	10:04:03	590.850	3358.474
16-Mar-05	10:04:03	590.750	3358.674
16-Mar-05	10:04:03	590.662	3358.874
16-Mar-05	10:04:04	590.537	3359.074
16-Mar-05	10:04:04	590.425	3359.274
16-Mar-05	10:04:04	590.325	3359.474
16-Mar-05	10:04:04	590.213	3359.674
16-Mar-05	10:04:04	590.100	3359.874
16-Mar-05	10:04:05	589.800	3360.555
16-Mar-05	10:04:05	589.750	3360.674
16-Mar-05	10:04:05	589.638	3360.874
16-Mar-05	10:04:06	589.525	3361.074
16-Mar-05	10:04:06	589.400	3361.274
16-Mar-05	10:04:06	589.312	3361.474
16-Mar-05	10:04:06	589.188	3361.675
16-Mar-05	10:04:06	589.075	3361.875
16-Mar-05	10:04:07	588.975	3362.075
16-Mar-05	10:04:07	588.862	3362.275
16-Mar-05	10:04:07	588.750	3362.475
16-Mar-05	10:04:07	588.625	3362.675
16-Mar-05	10:04:07	588.537	3362.875
16-Mar-05	10:04:08	588.412	3363.075
16-Mar-05	10:04:08	588.300	3363.275
16-Mar-05	10:04:08	588.200	3363.475
16-Mar-05	10:04:08	588.088	3363.674
16-Mar-05	10:04:08	587.975	3363.874
16-Mar-05	10:04:09	587.875	3364.074
16-Mar-05	10:04:09	587.763	3364.274
16-Mar-05	10:04:09	587.638	3364.474
16-Mar-05	10:04:09	587.550	3364.674
16-Mar-05	10:04:09	587.400	3364.874
16-Mar-05	10:04:10	587.312	3365.074
16-Mar-05	10:04:10	587.200	3365.274
16-Mar-05	10:04:10	587.075	3365.474
16-Mar-05	10:04:10	586.987	3365.674
16-Mar-05	10:04:10	586.862	3365.874
16-Mar-05	10:04:11	586.750	3366.074
16-Mar-05	10:04:11	586.625	3366.274
16-Mar-05	10:04:11	586.537	3366.474
16-Mar-05	10:04:11	586.425	3366.674
16-Mar-05	10:04:11	586.300	3366.874
16-Mar-05	10:04:12	586.187	3367.074
16-Mar-05	10:04:12	586.063	3367.274
16-Mar-05	10:04:12	585.950	3367.474
16-Mar-05	10:04:12	585.838	3367.674
16-Mar-05	10:04:12	585.713	3367.874
16-Mar-05	10:04:13	585.600	3368.074
16-Mar-05	10:04:13	585.475	3368.275
16-Mar-05	10:04:13	585.362	3368.475
16-Mar-05	10:04:13	585.250	3368.675
16-Mar-05	10:04:13	585.125	3368.875
16-Mar-05	10:04:14	585.013	3369.075
16-Mar-05	10:04:14	584.888	3369.275
16-Mar-05	10:04:14	584.775	3369.475
16-Mar-05	10:04:14	584.662	3369.675
16-Mar-05	10:04:14	584.562	3369.875
16-Mar-05	10:04:15	584.450	3370.075
16-Mar-05	10:04:15	584.325	3370.274
16-Mar-05	10:04:15	584.213	3370.474
16-Mar-05	10:04:15	584.100	3370.674
16-Mar-05	10:04:15	583.975	3370.874
16-Mar-05	10:04:16	583.862	3371.074
16-Mar-05	10:04:16	583.737	3371.274
16-Mar-05	10:04:16	583.625	3371.474
16-Mar-05	10:04:16	583.513	3371.674
16-Mar-05	10:04:16	583.362	3371.874
