594.9	118.2
594.7	118.4
594.6	118.6
594.6	118.8
594.5	119
594.3	119.2
594.3	119.4
594.1	119.6
593.8	119.8
593.8	120
593.8	120.2
593.5	120.4
593.4	120.6
593.2	120.8
593.2	121
593.1	121.2
592.8	121.4
592.7	121.6
592.7	121.8
592.6	122
592.4	122.2
592.3	122.4
592.3	122.6
592.1	122.8
592	123
592	123.2
591.9	123.4
591.8	123.6
591.6	123.8
591.6	124
591.5	124.2
591.3	124.4
591.1	124.6
591.1	124.8
591	125
590.9	125.2
590.7	125.4
590.7	125.6
590.5	125.8
590.4	126
590.2	126.2
590.2	126.4
590.1	126.6
589.9	126.8
589.9	127
589.7	127.2
589.6	127.4
589.4	127.6
589.4	127.8
589.3	128
589.2	128.2
589.1	128.4
589.1	128.6
588.9	128.8
588.7	129
588.7	129.2
588.6	129.4
588.4	129.6
588.3	129.8
588.3	130
588.2	130.2
588	130.4
587.9	130.6
587.9	130.8
587.8	131
587.6	131.2
587.4	131.4
587.4	131.6
587.2	131.8
587.1	132
587.1	132.2
587	132.4
586.9	132.6
586.7	132.8
586.7	133
586.5	133.2
586.4	133.4
586.2	133.6
586.2	133.8
586.1	134
585.9	134.2
585.7	134.4
585.7	134.6
585.5	134.8
585.4	135
585.3	135.2
585.3	135.4
585.1	135.6
584.9	135.8
584.9	136
584.8	136.2
584.7	136.4
584.4	136.6
584.4	136.8
584.2	137
584.1	137.2
584	137.4
584	137.6
583.8	137.8
583.6	138
583.4	138.2
583.4	138.4
583.3	138.6
583.1	138.8
582.9	139
582.9	139.2
582.8	139.4
582.5	139.6
582.5	139.8
582.4	140
582.2	140.2
582.1	140.4
582.1	140.6
581.9	140.8
581.7	141
581.6	141.2
581.6	141.4
581.4	141.6
581.3	141.8
581.1	142
581.1	142.2
580.9	142.4
580.8	142.6
580.6	142.8
580.6	143
580.4	143.2
580.3	143.4
580.3	143.6
580.1	143.8
580	144
579.7	144.2
579.7	144.4
579.6	144.6
579.4	144.8
579.2	145
579.2	145.2
579.1	145.4
578.8	145.6
578.7	145.8
578.7	146
578.4	146.2
578.4	146.4
578	146.6
578	146.8
578	147
577.7	147.2
577.7	147.4
577.6	147.6
577.3	147.8
577.3	148
577.3	148.2
577	148.4
576.8	148.6
576.6	148.8
576.6	149
576.5	149.2
576.3	149.4
576.1	149.6
576.1	149.8
576	150
575.8	150.2
575.6	150.4
575.6	150.6
575.4	150.8
575.3	151
575.3	151.2
575.1	151.4
574.9	151.6
574.8	151.8
574.8	152
574.5	152.2
574.4	152.4
574.2	152.6
574.2	152.8
574.1	153
573.8	153.2
573.7	153.4
573.7	153.6
573.5	153.8
573.4	154
573.2	154.2
573.2	154.4
573.1	154.6
572.8	154.8
572.8	155
572.7	155.2
572.6	155.4
572.5	155.6
572.5	155.8
572.3	156
572.1	156.2
571.9	156.4
571.9	156.6
571.8	156.8
571.7	157
571.6	157.2
571.6	157.4
571.4	157.6
571.3	157.8
571.1	158
571.1	158.2
571	158.4
570.9	158.6
570.9	158.8
570.8	159
570.6	159.2
570.6	159.4
570.6	159.6
570.4	159.8
570.3	160
570.2	160.2
570.2	160.4
570.2	160.6
570	160.8
570	161
570	161.2
569.8	161.4
569.9	161.6
569.9	161.8
569.9	162
569.9	162.2
569.8	162.4
569.8	162.6
569.8	162.8
569.9	163
569.9	163.2
569.9	163.4
569.9	163.6
569.9	163.8
570	164
570	164.2
570.1	164.4
570.2	164.6
570.2	164.8
570.2	165
570.3	165.2
570.5	165.4
570.5	165.6
570.5	165.8
570.6	166
570.7	166.2
570.7	166.4
570.9	166.6
570.9	166.8
571.1	167
571.1	167.2
571.2	167.4
571.4	167.6
571.6	167.8
571.6	168
571.7	168.2
571.7	168.4
571.9	168.6
571.9	168.8
572.1	169
572.1	169.2
572.3	169.4
572.3	169.6
572.5	169.8
572.6	170
572.6	170.2
572.6	170.4
572.8	170.6
572.8	170.8
572.8	171
572.9	171.2
573.1	171.4
573.1	171.6
573.1	171.8
573.2	172
573.3	172.2
573.4	172.4
573.4	172.6
573.4	172.8
573.4	173
573.5	173.2
573.5	173.4
573.6	173.6
573.7	173.8
573.7	174
573.7	174.2
573.7	174.4
573.8	174.6
573.9	174.8
573.9	175
573.9	175.2
574	175.4
574	175.6
574	175.8
574.1	176
574	176.2
574	176.4
574.1	176.6
574.2	176.8
574.2	177
574.2	177.2
574.3	177.4
574.3	177.6
574.3	177.8
574.3	178
574.3	178.2
574.3	178.4
574.4	178.6
574.4	178.8
574.4	179
574.4	179.2
574.4	179.4
574.4	179.6
574.5	179.8
574.4	180
574.4	180.2
